yaw,pitch,distance,label
-0.0092263156428128,0.0472515445251289,0.2084659934043884,1
-0.013847729005252,0.0444708042574983,0.2172031700611114,1
-0.0168849836387949,0.0482309150196128,0.2228379845619201,1
-0.0156966521281439,0.0510454789284146,0.2199642658233642,1
0.0097566106974922,0.0371896011052208,0.2137262523174286,1
0.1631253333085516,0.0421934441696981,0.2043254971504211,1
0.2803391397942675,0.0543259703404112,0.1981567740440368,1
0.2886232956916598,0.0562788723755488,0.1939789056777954,1
0.2736896922535105,0.0581356100540876,0.1967539489269256,1
-0.0031245044099813,0.042485014958203,0.1932869851589203,1
-0.0040772238998284,0.054217282782501,0.1892337203025818,1
-0.0021985159649112,0.0435106251218036,0.1880227029323578,1
0.0015058048123289,0.0417586712136444,0.1892366111278534,1
-0.0060437927462573,0.0439387275154121,0.1870243549346923,1
-0.0082243384468099,0.0318792557566518,0.1906187534332275,1
-0.0089431749468243,0.0407361863767426,0.1906544864177703,1
-0.013174769057188,0.0409229938431526,0.191007524728775,1
-0.0126060631686046,0.0425040109151228,0.1921953558921814,1
-0.0057250588751819,0.0378938813764494,0.1933659315109253,1
-0.015665213803355,0.0362949860626339,0.1935925483703613,1
-0.0140503931263468,0.0398204919138545,0.1930309832096099,1
-0.013528950652826,0.0387967887199919,0.1906142830848693,1
-0.0111198097838369,0.0417483993347427,0.1914955973625183,1
-0.0161555708384355,0.0400443344147962,0.1928337812423706,1
-0.013282492425526,0.0504055006567808,0.1905769109725952,1
-0.0172286124631225,0.0437068755596739,0.1901100575923919,1
-0.0148185682202421,0.0542623407005039,0.1889663934707641,1
-0.004667886293262,0.0502837887205179,0.1900285482406616,1
-0.0108102736704519,0.0510972377910927,0.1885249316692352,1
-0.0314049004087169,0.04795779622813,0.1636109948158264,1
-0.0389925121221242,0.0411648582248095,0.1630811095237732,1
-0.0424584683800673,0.04489178706968,0.1647564768791198,1
-0.0413976773476672,0.0437474771471941,0.1660490036010742,1
-0.046092068139766,0.0474876960204412,0.167129248380661,1
-0.0451398787066213,0.047649822272123,0.1686080396175384,1
-0.0457583405782434,0.0368324474628516,0.1657276749610901,1
-0.0527793642685886,0.0442283958048766,0.1649665534496307,1
-0.0549906574140416,0.042058143271852,0.1643943190574646,1
-0.0458939450282766,0.0401516055484046,0.1689095497131347,1
-0.0393712062529036,0.0500327645106033,0.1688360571861267,1
-0.0537793443319793,0.0515892218999845,0.1673091053962707,1
-0.0428431724686616,0.0446342496892269,0.1670831143856048,1
-0.0469983038288271,0.0508686679201428,0.164932906627655,1
-0.0418343697888646,0.0552080991676685,0.165530651807785,1
-0.0388249169273564,0.0518598426207955,0.1657328903675079,1
-0.0385330351740727,0.0667500708495076,0.1664194464683532,1
-0.043100515600808,0.0607260240979083,0.1667786836624145,1
-0.0370509219269403,0.0596547083189566,0.1655445694923401,1
-0.0318955581845143,0.0545072956574657,0.1676543354988098,1
-0.0368574695835348,0.0416212151743109,0.1631298065185547,1
-0.0364495490011048,0.0604828537114075,0.1602651178836822,1
-0.0310353067510114,0.0175777735519034,0.1544010639190673,1
-0.0375216933681257,0.0018417553606223,0.1575279831886291,1
-0.0205708024487251,0.0048283645611414,0.1569904088973999,1
-0.0251782017861497,-0.0044245947049251,0.1524686515331268,1
-0.0419769039848275,0.0017168507927448,0.1560911238193512,1
-0.020396196123724,0.0176674021544979,0.1569952070713043,1
-0.0268410982293271,0.0141636812685305,0.1565408408641815,1
-0.0219905842407209,0.0115623955527244,0.15528205037117,1
-0.0360541102886216,0.02273994116359,0.1555849313735962,1
0.1119666065786209,-0.2319030242792402,0.143044501543045,0
0.1046905469424752,-0.236347181097018,0.1443896293640136,0
0.1486261804888916,-0.2010048357991956,0.1453159749507904,0
0.2301503916452109,-0.20484940934643,0.1415168642997741,0
0.3277836572036023,-0.1760961960698858,0.1389236152172088,0
0.4009724360851004,-0.1614640937277484,0.1334939301013946,0
0.409371519358605,-0.1740196880197085,0.1361833214759826,0
0.4277809804692731,-0.1476708589370353,0.1337542235851287,0
0.4350715240303314,-0.1505126048621315,0.1345118284225464,0
0.4676662986698943,-0.1554241984565866,0.1307056844234466,0
0.4620109527482319,-0.1292716201956608,0.1312319636344909,0
0.513517897446148,-0.1067669463175502,0.1315447390079498,0
0.531400126544678,-0.0982758988126257,0.1235407292842865,0
0.5325821481927736,-0.0937749880859164,0.1260012984275818,0
0.5800244495147352,-0.0392688719910282,0.1200132369995117,0
0.5967426976919432,-0.0296789871313699,0.1201627850532531,0
0.7347958781643732,0.0042686012043364,0.1098670661449432,0
0.7685669735955265,0.0396077925942907,0.1101328134536743,0
0.6998919828893347,0.0141160673090137,0.1107710599899292,0
0.6418408703479584,0.1105897151085843,0.1234033107757568,0
0.7093369585624677,0.1483412363418846,0.1191025674343109,0
0.6569997283393819,0.1724183532173405,0.1187277138233184,0
0.6420666861365532,0.2121285061402793,0.1195217967033386,0
0.6842039742571061,0.2296570917746032,0.1135228872299194,0
0.6848389280138105,0.256022238188546,0.1133331656455993,0
0.6409639376728637,0.2690435349192872,0.1135193407535553,0
0.6222078817056964,0.2691179223722141,0.1116912961006164,0
0.6339960461864111,0.2874736681057148,0.1095620691776275,0
0.6039335244488029,0.2978330675700256,0.1125286221504211,0
0.5982058488694559,0.3040091920429242,0.1120312213897705,0
0.5589135998969185,0.3184331632415305,0.1141369044780731,0
0.5676820701477359,0.3171830601442449,0.1136367917060852,0
0.5280342773959847,0.3277367917861529,0.1191680133342742,0
0.4841795756486776,0.3097354084759561,0.1215876638889312,0
0.4396924826965884,0.3133753236726324,0.1298798024654388,0
0.3213951512912468,0.3081779783295557,0.1421687006950378,0
0.2667208860038592,0.3116188608334173,0.1418588459491729,0
0.2602631583113572,0.3161473600898443,0.1443226039409637,0
0.216114238010428,0.3390439796885001,0.144468754529953,0
0.1896310951506869,0.3117473289184752,0.1444584131240844,0
0.1576126057828885,0.3279450903462549,0.1479999423027038,0
0.1328909841010161,0.3484780107215556,0.1514513790607452,0
0.1070700854689307,0.3593454164299083,0.1501167714595794,0
0.0566319515265864,0.3146975740270862,0.1494333148002624,0
