yaw,pitch,distance,label,distance_tier,glasses,headwear,subject,collector,session,captured_at
-0.5686525378776573,0.1340771423898151,0.1347262263298034,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:03.350530+00:00
-0.0534366407164485,0.1451218351106972,0.1713622510433197,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:04.524358+00:00
-0.285453353145444,0.2131842402995376,0.1659709811210632,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:06.109017+00:00
-0.5520067231615358,0.2581730892853954,0.133168488740921,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:06.343537+00:00
-0.6101220314490068,0.1449713843085616,0.1506308913230896,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:07.606596+00:00
-0.3120827511376476,0.2418798841374316,0.152634859085083,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:08.275757+00:00
-0.5503473556353273,0.2889780279171616,0.1431992650032043,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:09.407861+00:00
0.2599919738208005,0.1018869587696085,0.1375491023063659,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:09.604941+00:00
-0.391462783174981,0.2766033430328392,0.1337001323699951,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:11.174834+00:00
-0.1115021973274737,0.2277936515931224,0.1556028127670288,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:12.664109+00:00
-1.0553734052466528,0.1706028085661476,0.1054166555404663,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:12.963894+00:00
-0.6477093083630161,0.1176843690648925,0.1081072688102722,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:14.328315+00:00
-0.909656763138596,0.1721592147823725,0.0909118950366973,0,far 1.5-3.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:14.848436+00:00
0.0886420398613371,0.2318572383596323,0.1734926700592041,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:17.232080+00:00
0.0762520849431142,0.2144613781481571,0.1198043823242187,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:17.908701+00:00
-1.4369209619018548,0.1153392825931757,0.060737669467926,0,far 1.5-3.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:23.266592+00:00
-0.2550863170621934,0.1236844553438971,0.134664237499237,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:25.510053+00:00
-0.2750020993368822,0.030915954353303,0.1481353789567947,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:28.696843+00:00
-0.3783685636864196,0.34962573370186,0.1354730725288391,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-205818,2026-07-27T19:03:20.368888+00:00
-0.1309538450942098,0.2139386398903108,0.1952842772006988,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-205818,2026-07-27T19:03:20.682243+00:00
0.0495589865055199,0.1476579085003898,0.1578571200370788,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-205818,2026-07-27T19:03:21.928936+00:00
-0.5088768254751962,0.1794071878799703,0.1468656063079834,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-205818,2026-07-27T19:03:24.057183+00:00
