yaw,pitch,distance,label,distance_tier,glasses,headwear,subject,collector,session,captured_at
-0.09196635776564943,0.21719354078963907,0.13406777381896973,1,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:21.864950+00:00
0.1009255150997134,0.2546218839900517,0.12761540710926056,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:22.864137+00:00
-0.17049435542036595,0.4304438810179904,0.12374740839004517,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:23.979447+00:00
0.29606479185152645,1.817281920039214,0.09496808052062988,0,far 1.5-3.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:25.101118+00:00
-0.08991019292707668,0.32914758145109424,0.17588850855827332,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:25.990184+00:00
-0.26987767985946376,0.36551782131981686,0.15470671653747559,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:29.246964+00:00
-0.16163836378602842,0.40580965939325764,0.15100449323654175,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:29.909999+00:00
-0.1760259589107563,0.4369029901603726,0.19052881002426147,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:31.143583+00:00
-0.1643980538354704,0.2640971382200176,0.19345498085021973,1,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:32.250076+00:00
-0.017813962646580184,0.24250048108876,0.12224248051643372,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:35.935616+00:00
0.23511352006129316,0.1486361331182383,0.15264517068862915,1,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260728-200208,2026-07-28T18:05:37.846685+00:00
