yaw,pitch,distance,label,distance_tier,glasses,headwear,subject,collector,session,captured_at
-1.0129904749171126,0.16070436981232591,0.12295132875442505,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:01.006844+00:00
-0.33036873447957343,0.3492152242133419,0.14926719665527344,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:01.434731+00:00
-0.5686525378776573,0.13407714238981516,0.13472622632980347,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:03.350530+00:00
-0.05343664071644857,0.1451218351106972,0.1713622510433197,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:04.524358+00:00
-0.285453353145444,0.21318424029953764,0.16597098112106323,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:06.109017+00:00
-0.5520067231615358,0.2581730892853954,0.13316848874092102,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:06.343537+00:00
-0.6101220314490068,0.14497138430856166,0.1506308913230896,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:07.606596+00:00
-0.3120827511376476,0.2418798841374316,0.152634859085083,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:08.275757+00:00
-0.5503473556353273,0.28897802791716165,0.14319926500320435,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:09.407861+00:00
0.2599919738208005,0.10188695876960857,0.13754910230636597,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:09.604941+00:00
-0.391462783174981,0.27660334303283923,0.13370013236999512,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:11.174834+00:00
-0.11150219732747371,0.2277936515931224,0.1556028127670288,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:12.664109+00:00
-1.0553734052466528,0.17060280856614765,0.10541665554046631,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:12.963894+00:00
-0.6477093083630161,0.11768436906489252,0.10810726881027222,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:14.328315+00:00
-0.9096567631385961,0.17215921478237256,0.09091189503669739,0,far 1.5-3.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:14.848436+00:00
0.0886420398613371,0.23185723835963234,0.1734926700592041,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:17.232080+00:00
0.07625208494311421,0.21446137814815716,0.11980438232421875,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:17.908701+00:00
-1.4369209619018548,0.11533928259317572,0.060737669467926025,0,far 1.5-3.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:23.266592+00:00
-0.2550863170621934,0.12368445534389716,0.13466423749923706,1,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:25.510053+00:00
-0.27500209933688224,0.030915954353303004,0.14813537895679474,0,mid 0.5-1.5m,unknown,unknown,unknown,Alvaro,live_20260727-204544,2026-07-27T18:49:28.696843+00:00
